variable,n_obs,n_ids,interaction_beta,interaction_se,interaction_ci_low,interaction_ci_high,interaction_p_raw,partial_eta2_approx,aic,converged,method,q_fdr_bh
PLANNING_TRIAL,179,92,-0.14136968612332185,0.21606061906357124,-0.5648407179653496,0.282101345718706,0.51291489958968,0.00484140019690367,434.46169858613314,True,powell,0.7471434732209793
PLANNING_SPAN,179,92,-0.11349742880173913,0.17419907338017546,-0.4549213387671331,0.22792648116365483,0.5146988371077857,0.004800735064055464,327.6892023556635,True,powell,0.7471434732209793
CBT_B_SPAN,184,92,0.2481060606060604,0.4096703001679236,-0.5548329732587831,1.051045094470904,0.5447646322413267,0.004150656136403722,751.4083644661907,True,powell,0.7494622960602743
PWM_MATT_MIN,179,92,-2.4418791738258685,4.149859553956795,-10.575454440480641,5.691696092828903,0.5562473741777225,0.00391916417331771,1462.768999385296,True,lbfgs,0.7494622960602743
PWM_TR,179,92,-8.864990227239797,15.45587529838044,-39.15794916160772,21.427968707128127,0.5662604014677628,0.0037244838675848644,1946.1088267151908,True,powell,0.7494622960602743
PWM_TP_LN,166,92,0.33430772266011766,0.6577148476176744,-0.954789690767774,1.6234051360880093,0.6112522818189634,0.0029272626789181707,731.9343876318434,True,powell,0.7858957909100959
PWM_OST,179,92,-0.11392664116550094,0.25121238343987956,-0.6062938651781311,0.3784405828471293,0.6501835125514692,0.0023316963965873375,462.34555826399526,True,powell,0.8127293906893365
TOL_TP_LN,184,92,0.04822184493410363,0.1308927492111124,-0.20832322935711023,0.3047669192253175,0.7125695515861192,0.0015399424438045388,305.5272115880175,True,powell,0.8445329094424008
WM_TRIAL,179,92,0.15265009114907027,0.41524566143393093,-0.6612164499979473,0.9665166322960878,0.7131611235291384,0.001533327165716317,643.0040837324583,True,powell,0.8445329094424008
PWM_TE,179,92,-519.528731777737,2679.10657580234,-5770.481131094752,4731.4236675392785,0.8462395798916251,0.0004271406889958692,3779.0819759908777,True,powell,0.9403311812952767
PWM_TP,179,92,512.0968776655214,2679.90452000105,-4740.4194635426375,5764.613218873681,0.8484568587040848,0.00041476564192223384,3779.18855786607,True,powell,0.9403311812952767
PWM_COMPOSITE,178,92,0.5189838939507208,2.9910508213459517,-5.343367991816292,6.381335779717734,0.8622488166125308,0.00034200223858199584,1336.8136738436292,True,lbfgs,0.9403311812952767
PLANNING_EFF,184,92,0.4734848484848623,3.075405150450906,-5.5541984842679,6.501168181237624,0.8776424358755917,0.00026928233335148956,1445.1928597498472,True,powell,0.9403311812952767
PWM_ACC,179,92,-0.10087188602234683,0.7961118378285957,-1.6612224158323865,1.459478643787693,0.8991733557985152,0.00018240226329139928,871.652751278558,True,powell,0.9409953723472834
PLANNING_TR,179,92,1.8483718712844746,25.63273719307431,-48.39086985232149,52.08761359489044,0.9425145173597963,5.9085429727895054e-05,2201.3941763682105,True,powell,0.9639353018452461
Raven_ACC,184,92,0.03787878787876575,0.8773849301408421,-1.681764075775476,1.7575216515330077,0.9655641291451849,2.117970634225747e-05,1053.5191694611915,True,lbfgs,0.9655641291451847
