variable,n_obs,n_ids,interaction_beta,interaction_se,interaction_ci_low,interaction_ci_high,interaction_p_raw,partial_eta2_approx,aic,converged,method,q_fdr_bh
TOL_ACC,199,101,-0.6255638304810318,0.8362368165553944,-2.2645578734760328,1.0134302125139691,0.4544178243230894,0.005795477096611329,1068.8613897842026,True,powell,0.8675249373440799
PWM_TE_LN,171,97,-0.14340332424853755,0.20645057679979642,-0.548039019363659,0.2612323708665839,0.48729765128958635,0.005217070833108067,357.9028069794282,True,powell,0.8875125196104545
PLANNING_TR_LN,197,101,-0.06306483405048886,0.098822104094067,-0.2567525989513284,0.1306229308503507,0.5233661068255916,0.004224318007228791,237.5489975330238,True,powell,0.8875125196104545
PWM_TP_LN,184,101,0.3905972149349769,0.6344889565669133,-0.8529782885245717,1.6341727183945256,0.5381525028259966,0.0039321298230867345,813.2338095624891,True,powell,0.8875125196104545
WM_TRIAL,197,101,0.2264904133403222,0.3966894991098848,-0.5510067179602859,1.0039875446409303,0.5680326071068322,0.0033841903236646346,700.9667606512805,True,powell,0.8875125196104545
TOL_TR_LN,202,101,-0.034595705885238144,0.068884016419104,-0.16960589717714772,0.10041448540667144,0.6155048610969029,0.0026205752871125173,85.76631055167582,True,lbfgs,0.8875125196104545
PWM_MATT,197,101,-2.278814604684594,4.617088471427306,-11.328141722117204,6.770512512748015,0.621616279952729,0.002531102454509232,1668.5618204415887,True,powell,0.8875125196104545
TOL_TR,202,101,-6.8640350877191985,14.350083839663073,-34.989682588589076,21.261612413150676,0.6324173563878936,0.0023776342978557496,2247.050194267257,True,lbfgs,0.8875125196104545
PWM_ACC,197,101,0.3753582117484114,0.7882495262182023,-1.1695824704700264,1.920298893966849,0.6339375140074675,0.002356505988316393,971.2255558715005,True,powell,0.8875125196104545
PLANNING_TRIAL,197,101,-0.10412630411909383,0.23780187539806014,-0.5702094153553732,0.36195680711718553,0.6614805332184677,0.001993207995898914,541.3000978142938,True,powell,0.89619943210244
PLANNING_EFF,202,101,-0.9322169059011147,2.8866982257261142,-6.590041462559974,4.725607650757745,0.7467442029183061,0.0010851466066232553,1580.3548000317332,True,lbfgs,0.9801017663302768
PWM_TRIAL,197,101,-0.1381442174733572,0.5737268517909112,-1.2626281839470925,0.9863397490003782,0.8097225699098423,0.0006035616441235064,846.1112144639314,True,powell,0.9807060384351753
PLANNING_TR,197,101,5.115661473256569,24.22390694942274,-42.36232371246153,52.59364665897466,0.8327449867819863,0.0004643466030597757,2419.086336562866,True,lbfgs,0.9807060384351753
PWM_OST,197,101,-0.04785859898962217,0.23650472934728678,-0.5113993506836975,0.4156821527044531,0.8396369430059002,0.00042636727225002047,506.0602166516669,True,powell,0.9807060384351753
PWM_TR,197,101,2.7095507511279355,15.780443520929383,-28.219550209962097,33.63865171221797,0.8636709645469869,0.00030700933682868415,2151.974567867839,True,powell,0.9807060384351753
PLANNING_PERC,201,101,-0.40692836889597606,2.3749563130603772,-5.0617572073503485,4.247900469558397,0.863955319573845,0.00030571775368124036,1496.197876977238,True,powell,0.9807060384351753
PWM_MATT_MIN,197,101,0.24522150593326425,4.05786739578318,-7.708052443841111,8.19849545570764,0.9518122670151915,3.803939970825793e-05,1616.8696592027459,True,powell,0.993249941523719
PWM_TP,197,101,120.20622262738476,2573.771556801084,-4924.293333136326,5164.705778391095,0.9627488958419621,2.2721280595003295e-05,4159.131882737361,True,powell,0.993249941523719
PWM_TE,197,101,-116.07554359207747,2573.4803609066266,-5160.004365890206,4927.853278706051,0.964024015010591,2.1191382926741505e-05,4159.087369645396,True,powell,0.993249941523719
PLANNING_SPAN,197,101,0.0027776570335639452,0.1990134157653844,-0.3872814703068853,0.39283678437401315,0.98886417932664,2.0291792844655825e-06,428.9496010592302,True,powell,0.993249941523719
PWM_TR_LN,185,101,-0.0016148288320585009,0.19087710552438297,-0.3757270811331005,0.3724974234689835,0.993249941523719,7.455448106612198e-07,374.06673544378873,True,powell,0.993249941523719
